osm_type,osm_id,name,category,lat,lon,occurrence_count,tag_addr:block,tag_addr:block_number,tag_addr:blocknumber,tag_addr:city,tag_addr:country,tag_addr:county,tag_addr:district,tag_addr:district:en,tag_addr:flats,tag_addr:floor,tag_addr:full,tag_addr:hamlet,tag_addr:housename,tag_addr:housenumber,tag_addr:housenumber_1,tag_addr:housing_estate,tag_addr:interpolation,tag_addr:kecamatan,tag_addr:kelurahan,tag_addr:km,tag_addr:level,tag_addr:neighborhood,tag_addr:neighbourhood,tag_addr:nib,tag_addr:parentstreet,tag_addr:place,tag_addr:plot,tag_addr:postcode,tag_addr:province,tag_addr:region,tag_addr:rt,tag_addr:rw,tag_addr:state,tag_addr:street,tag_addr:street:prefix,tag_addr:subdistrict,tag_addr:suburb,tag_addr:town,tag_addr:unit,tag_addr:village,tag_addr:ward
node,1308682109,Bitung Jaya,town,-6.2286367,106.54254540000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,13355377914,Bitungsari,village,-6.6824162000000005,106.84144470000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1308667124,Biyawak,village,-6.656983500000001,108.20401530000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7913537001,Biznet Networks,,-6.2091672,106.8204664,1,,,,DKI Jakarta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11989533806,BJB,atm,-6.9178404,107.61833,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1923960386,BJB,bank,-7.2175716,106.88531300000001,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7868019645,BJB Cabang Tamansari,bank,-6.9037531,107.60857890000001,1,,,,Bandung,,,,,,,,,,18,,,,,,,,,,,,,,40116,,,,,,Jalan Taman Sari,,,,,,,
node,13465740656,BJB Cibeureum Tasikmalaya,bank,-7.354615900000001,108.273741,1,,,,Cibeureum,,,Tasikmaya,,,,,,,,,,,,,,,,,,,,,,Jawa Barat,,,,,Jalan Kh. Khoer Affandi,,Awipari,,,,,
node,13465740657,BJB Manonjaya,bank,-7.350222100000001,108.30358930000001,1,,,,Manonjaya,,,Tasikmalaya,,,,,,,,,,,,,,,,,,,,,46197,Jawa Barat,,,,,Jalan Raya Manonjaya,,Manonjaya,,,,,
node,4863808249,BJB Puri,bank,-6.1885127,106.73606160000001,1,,,,DKI Jakarta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7880505591,BJB Syariah,bank,-6.9201858000000005,106.92034960000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3802960663,BKB Paud Amaniah,kindergarten,-6.0998026,106.96369460000001,1,,,,,,,,,,,Jalan Marunda Empang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5063666193,BKB PAUD An Nashirudin,kindergarten,-6.2648793000000005,106.7645198,1,,,,DKI Jakarta,,,,,,,Jalan Kenanga II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5112245679,BKB Paud Anggrek 08,kindergarten,-6.12852,106.79646190000001,1,,,,DKI Jakarta,,,,,,,Jalan Pluit Dalam III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4859119647,BKB PAUD Anyelir,kindergarten,-6.1928457,106.78618800000001,1,,,,DKI Jakarta,,,,,,,Jalan Kemanggisan Ilir II/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5070941690,BKB PAUD Bina Bangsa,kindergarten,-6.2388336,106.79310960000001,1,,,,DKI Jakarta,,,,,,,Jalan Hang Jebat III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4926000716,BKB PAUD Bunga Bangsa,kindergarten,-6.2823659,106.83353190000001,1,,,,DKI Jakarta,,,,,,,Jalan Ketapang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4910182658,BKB PAUD Bunga Raya RW 16,kindergarten,-6.3525879000000005,106.82444120000001,1,,,,DKI Jakarta,,,,,,,Jalan Nurul Falah II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4841133534,BKB PAUD Cucak Rowo I,kindergarten,-6.2352194,106.8804224,1,,,,DKI Jakarta,,,,,,,Jalan Pancawarga II No.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4772294773,BKB PAUD Dahlia,kindergarten,-6.2456491000000005,106.84905970000001,1,,,,DKI Jakarta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5083178678,BKB PAUD Dewi Sartika,kindergarten,-6.2624677,106.79217340000001,1,,,,DKI Jakarta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4928181140,BKB PAUD Flamboyan,kindergarten,-6.2055534,106.8121699,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5083296440,BKB PAUD Kencana,kindergarten,-6.2530726,106.7936245,1,,,,DKI Jakarta,,,,,,,Jalan Masjid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5105150445,BKB PAUD Lentera Bangsa,kindergarten,-6.1387678,106.83766820000001,1,,,,DKI Jakarta,,,,,,,Jalan Ampera Besar No. 1 RT 02 RW 04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4926000715,BKB PAUD Lestari,kindergarten,-6.284283100000001,106.8357713,1,,,,DKI Jakarta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5136968865,BKB PAUD Mawar,kindergarten,-6.1344497,106.8177498,1,,,,DKI Jakarta,,,,,,,Jalan Transmigrasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5134335463,BKB PAUD Melati,kindergarten,-6.151894,106.87146080000001,1,,,,DKI Jakarta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5112245624,BKB Paud Melati 11,kindergarten,-6.1315555,106.79966850000001,1,,,,DKI Jakarta,,,,,,,Jalan Rawa Bebek 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4916459104,BKB PAUD Melati II,kindergarten,-6.333323900000001,106.879608,1,,,,DKI Jakarta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4780483904,BKB PAUD Melati Putih,kindergarten,-6.2454238,106.837545,1,,,,DKI Jakarta,,,,,,,Jalan Pancoran Barat IX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5083178633,BKB PAUD Mutiara,kindergarten,-6.2589823,106.79182610000001,1,,,,DKI Jakarta,,,,,,,Jalan Radio Dalam Komplek BRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5052722862,BKB PAUD Pandan,kindergarten,-6.2432774,106.7871523,1,,,,DKI Jakarta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5028117483,BKB PAUD Pisang Tanduk,kindergarten,-6.231154900000001,106.7521287,1,,,,DKI Jakarta,,,,,,,Jalan Masjid Darul Falah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5106897366,BKB PAUD Putra Putri,kindergarten,-6.135110200000001,106.8348617,1,,,,DKI Jakarta,,,,,,,Jalan Budi Mulia RT 04 RW 07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5126006867,BKB PAUD Seroja Ancol,kindergarten,-6.1278629,106.81760480000001,1,,,,DKI Jakarta,,,,,,,Jalan Ancol Barat I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5028871129,BKB PAUD Tunas Bangsa,kindergarten,-6.255715,106.7953617,2,,,,DKI Jakarta,,,,,,,Jalan Kubis III No. 116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5105150428,BKB PAUD Tunas Ceria,kindergarten,-6.142144200000001,106.83614510000001,1,,,,DKI Jakarta,,,,,,,Jalan Satria IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5026090291,BKB PAUD Tunas Harapan,kindergarten,-6.2624199,106.8003817,1,,,,DKI Jakarta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5066143692,BKB-PAUD Cempaka,kindergarten,-6.139949400000001,106.8399868,1,,,,DKI Jakarta,,,,,,,Jalan Pademangan Timur IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5068755506,BKB-PAUD Dahlia,kindergarten,-6.1421769,106.84164390000001,1,,,,DKI Jakarta,,,,,,,Jalan Pademangan Timur RW 06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5124127391,BKB-PAUD Seroja,kindergarten,-6.1330616000000004,106.84431550000001,1,,,,DKI Jakarta,,,,,,,Jalan Pademangan Timur VI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5044261099,BKE,bank,-6.245970300000001,106.8052505,1,,,,DKI Jakarta,,,,,,,Jalan Iskandarsyah Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5119339737,Black Canyon,cafe,-6.888560600000001,107.5960266,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4320805756,Blackball,restaurant,-6.879999700000001,107.5981916,1,,,,Bandung,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,setiabudi,,,,,,,
node,3055518221,BlackCat Jazz & Blues Club,pub,-6.2250199,106.80122220000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4329573255,Blackjack Coffee,cafe,-6.9189145000000005,107.58895240000001,1,,,,Bandung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jl. Jendral Sudirman,,,,,,,
node,4326775715,Blackpepper resto & cafe,restaurant,-6.901150400000001,107.61342660000001,1,,,,"Bandung, Jawa Barat",,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,"Jl. Maulana Yusuf , Citarum",,,,,,,
node,1308681974,Blanakan,village,-6.2775482,107.6594493,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10962506166,Blandongan,village,-7.088649,108.8368106,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10586244766,Blenger Burger,fast_food,-6.2719516,106.75582680000001,1,,,,Bintaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4240849477,Blenger Burger,restaurant,-6.2412502000000005,106.78996590000001,1,,,,"Kebayoran Baru, South Jakarta",,,,,,,,,,,,,,,,,,,,,,,,12120,,,,,,Jalan Bumi No. 58A,,,,,,,
node,11946837626,Blenger Pisang,fast_food,-6.5899916,106.7859171,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,13457635001,Bless,,-6.1453398,106.6963451,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jalan Alam Raya,,,,,,,
node,7912938935,Blessing Store,marketplace,-6.207799700000001,106.6491453,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11538747846,Blibli,,-6.9545471,107.6987447,1,,,,Bandung,ID,,,,,,,,,,,,,,,,,,,,,Summarecon Mall Bandung,,,Jawa Barat,,,,,,,Gedebage,,,,,
node,4240854957,Blibli.com Merchant Corner,,-6.189576000000001,106.80483530000001,1,,,,"Slipi, Palmerah, West Jakarta",,,,,,,,,,,,,,,,,,,,,,,,11430,,,,,,Jalan Aipda K.S. Tubun II C No. 8,,,,,,,
node,2491855814,Bloemen,restaurant,-6.8880195,107.60162120000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3668441925,blok 2,place_of_worship,-6.8141588,107.921823,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3668436942,blok 3,place_of_worship,-6.8128674,107.9191775,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3636589862,blok 4,place_of_worship,-6.8111478000000005,107.91992400000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3636587395,Blok 5,place_of_worship,-6.8116738,107.9205106,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3668441926,blok 6,place_of_worship,-6.8124431,107.9218697,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3668441928,blok 7,place_of_worship,-6.8112653000000005,107.92447320000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3668441927,blok 8,place_of_worship,-6.811585300000001,107.92287610000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3636545656,blok 9,place_of_worship,-6.8095685,107.9222287,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4354988048,Blok A,locality,-6.13933,106.77513160000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8609904339,Blok A,neighbourhood,-6.295825300000001,106.99736610000001,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9814419617,Blok A3 Griya Cileungsi 5,,-6.4228097,106.9936545,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Griya Cileungsi 5,,,,,,,
node,4355360848,Blok B,locality,-6.138085200000001,106.77545740000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9122601255,Blok B,neighbourhood,-6.247430100000001,106.79500580000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6466393791,Blok C,locality,-6.1376698,106.7752791,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9122601254,Blok C,neighbourhood,-6.241670900000001,106.7954778,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,12650224848,Blok CC,city_block,-6.1751769,107.1878659,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6466393792,Blok D,locality,-6.1376786,106.77502480000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9122601253,Blok D,neighbourhood,-6.2438039000000005,106.7905855,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,12650224847,Blok DD,city_block,-6.1766776000000005,107.18748140000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4355385884,Blok E,locality,-6.1381084,106.7747784,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9122601252,Blok E,neighbourhood,-6.2386846,106.7895984,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,12650224846,Blok EE,city_block,-6.1754724,107.18488660000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4354988448,Blok F,locality,-6.1390018,106.77486280000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9122601251,Blok F,neighbourhood,-6.236039600000001,106.7954778,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4354988893,Blok G,locality,-6.1393151,106.77466260000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9122601250,Blok G,neighbourhood,-6.2338212,106.79110050000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4355368644,Blok H,locality,-6.139426,106.774201,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9122601249,Blok H,neighbourhood,-6.2311762,106.795907,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4355377250,Blok I,locality,-6.138099700000001,106.7737232,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9122601248,Blok I,neighbourhood,-6.2308776,106.80315970000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4355414382,Blok II,locality,-6.137572400000001,106.77444200000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4355358369,Blok J,locality,-6.1392122,106.7738389,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9122601246,Blok J,neighbourhood,-6.2374901000000005,106.80599210000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4355416393,Blok JJ,locality,-6.137490700000001,106.7740899,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4355358368,Blok K,locality,-6.1394086,106.77342150000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9122642179,Blok K,neighbourhood,-6.2377674,106.8013358,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,12650224849,Blok L,city_block,-6.1774646,107.1855209,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4357101568,Blok L,locality,-6.1380827,106.77291000000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9122601245,Blok L,neighbourhood,-6.242396100000001,106.8053484,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4355565401,Blok LL,locality,-6.1371869000000006,106.7726949,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11368540217,Blok M,bus_station,-6.2433119,106.8019981,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4357099893,Blok M,locality,-6.137824,106.7719605,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9122601244,Blok M,neighbourhood,-6.2448705,106.80092810000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4355358916,Blok N,locality,-6.138663800000001,106.7724343,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9122601243,Blok N,neighbourhood,-6.2497764,106.8004131,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4355540827,Blok NN,locality,-6.137647500000001,106.7731988,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4355358654,Blok O,locality,-6.139033,106.77240780000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9122601242,Blok O,neighbourhood,-6.2462356,106.8053484,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4355346581,Blok P,locality,-6.139395,106.77239370000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9122601239,Blok P,neighbourhood,-6.2530612,106.8041896,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9122601241,Blok Q,neighbourhood,-6.2387699,106.81054110000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4355556617,Blok QQ,locality,-6.137182800000001,106.7719,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9122601247,Blok R,neighbourhood,-6.233053300000001,106.80933950000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4357154073,Blok RR,locality,-6.1367712,106.77231370000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9122601240,Blok S,neighbourhood,-6.2358263,106.8149185,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4357159720,Blok SS,locality,-6.136408500000001,106.7723084,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4355538464,Blok TT,locality,-6.1361004,106.7715084,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4355538695,Blok UU,locality,-6.1357008,106.77143050000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,13182865017,Blokcengkrong,hamlet,-6.3295079,106.6513845,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,13182864983,Bloksukun,hamlet,-6.4226475,106.70935680000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9865063056,Blooms Bistro Bakery Bar,restaurant,-6.242723000000001,106.7961142,1,,,,DKI Jakarta,,,,,,,,,,26,,,,,,,,,,,,,,12130,,,,,,Jl. Bulungan,,,,,,,
node,4260064131,Blossom Family Outlet,,-6.9044113000000005,107.6110125,1,,,,Bandung,,,Coblong,,,,,,,#181,,,,,,,,,,,,,,40135,Jawa Barat,,,,,Jalan Ir. H. Juanda,,Lebakgede,,,,,
node,6882151285,Blu Martini,bar,-6.2272881,106.82731020000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1308687666,Blubuk,village,-6.8755348000000005,108.831985,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,684173975,Blue Bird,taxi,-6.2976557,106.7832295,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5395341422,Blue Gazz,fuel,-6.1471402,106.7300057,1,,,,"Cengkareng Timur, West Jakarta",,,,,,,,,,,,,,,,,,,,,,,,11730,,,,,,Jalan Kincir Raya,,,,,,,
node,10245715035,Blue Kost,,-6.163465,106.795433,1,,,,DKI Jakarta,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,Jalan Dokter Muwardi II C,,,,,,,
node,11986322225,Blue Moon Cafe,cafe,-6.6068122,106.8104768,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9869293402,Blue Sky Premier Lounge Domestic,cafe,-6.1173516,106.6671737,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7839478295,Bluebird Ofiice Park,,-6.2461433,106.8257315,1,,,,"Mampang Prapatan, South Jakarta",,,,,,,,,,60,,,,,,,,,,,,,,12790,,,,,,Jalan Mampang Prapatan Raya,,,,,,,
node,4240865191,Bluebird Pool Sutoyo,,-6.2489648,106.87826310000001,1,,,,"Cawang, East Jakarta",,,,,,,,,,No. 1,,,,,,,,,,,,,,13630,,,,,,Jl. Halim Perdana Kusuma,,,,,,,
node,11985350087,Bluefin Resto,restaurant,-6.6174377,106.8124107,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2905808711,Bluegrass Bar & Grill,restaurant,-6.2194937,106.83428230000001,1,,,,South Jakarta,,,,,,,,,,,,,,,,,,,,,,,,12940,,,,,,Jalan Epicentrum Tengah,,,,,,,
node,6141715458,BlueMart,vending_machine,-6.2055641,106.8178111,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7030886934,BlueMart - Aeropolis 2,vending_machine,-6.142725700000001,106.6289746,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1308720867,Blukbuk,village,-6.1052483,106.41873690000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,13618344293,Blurette Florist,,-6.1698271,106.78287940000001,1,,,,Jakarta Barat,,,Grogol Petamburan,,,,,,,468,,,,,,,,,,,,,,11470,DKI Jakarta,,,,,Jalan Tanjung Duren Utara IV,,Tanjung Duren Utara,,,,,
node,11993335422,Blvckbelt,restaurant,-6.3512580000000005,107.19517800000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7809830286,BMB Caffe & Pub,cafe,-7.000711600000001,106.54258300000001,1,,,,"Pelabuhan Ratu, Palabuhanratu",,,,,,,,,,,,,,,,,,,,,,,,43364,,,,,,Jl. Pelita Cipatuguran,,,,,,,
node,6114979933,bmderma,dentist,-6.1393640000000005,106.8626042,1,,,,,,,,,,,Jalan Danau Sunter Utara blok C1 no.3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1924435646,BMK,restaurant,-6.8939367,107.6050187,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9891345918,BMP Money Changer,bureau_de_change,-6.1830622,106.83170750000001,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6951222485,BMW Performance Motors,,-6.198319000000001,106.82279100000001,1,,,,"Kebon Melati, Tanah Abang, Central Jakarta",,,,,,,,,,,,,,,,,,,,,,,,10230,,,,,,Jalan M.H. Thamrin,,,,,,,
node,13992405801,Bnak Muamalat IPB-Dramaga,bank,-6.561899,106.73120990000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9823201817,BnB Tomang,,-6.1743126,106.79725830000001,1,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,Jalan Gelong Baru Timur VI,,,,,,,
node,2623040914,BnD Workshop,,-6.219489200000001,106.51362150000001,1,,,,Tangerang,,,,,,,,,Talaga Sodong.,Rt.02 / 01,,,,,,,,,,,,,,15710,,,,,,Cikupa,,,,,,,
node,1395473038,BNI,atm,-6.217932200000001,106.83503510000001,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1107488994,BNI,bank,-6.9062001,107.6301011,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5123549626,BNI,bureau_de_change,-6.1186137,106.66551270000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11224572186,BNI,fixme,-6.244266100000001,106.7878433,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4058093641,BNI ATM,atm,-7.486085600000001,108.807585,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3908155131,BNI Central Park,,-6.178563100000001,106.78904270000001,1,,,,West Jakarta,,,,,,,,,,Kav. 28,,,,,,,,,,,,,,11450,,,,,,Jl. Letjend S Parman,,,,,,,
node,4908440160,BNI City,,-6.2015938,106.8197174,1,,,,Central Jakarta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jalan Talang Betutu,,,,,,,
node,7880252286,BNI IPB Dramaga,bank,-6.561780000000001,106.73130970000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5409201523,BNI Pasar Induk,bank,-6.2963766,106.87091310000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5083178715,BNI Sekuritas,bank,-6.2631671,106.7878242,1,,,,DKI Jakarta,,,,,,,Jalan Margaguna Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4349736391,Bni Syariah bogor,bank,-6.5775623,106.807646,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7138972967,BNI Syariah Cibinong,bank,-6.4824013,106.8116435,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5520068024,BNI46,bank,-6.141822,106.81347360000001,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jalan Pancoran,,,,,,,
node,4561524792,BNP,bank,-6.8873918000000005,107.5966257,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
